null_values_mdd,actual_value_mdd,null_values_aud,actual_value_aud,null_values_hc01,actual_value_hc01,null_values_hc02,actual_value_hc02
0.039418191,,0.093076943,,0.041728394,,0.063731426,
0.068089139,,0.089893659,,0.038452734,,0.107436471,
0.027620983,,0.113031079,,0.078885108,,0.073916142,
0.040341246,,0.079978475,,0.033065787,,0.045454954,
0.019912864,,0.051584987,,0.041123885,,0.052082593,
0.047002189,,0.101085209,,0.128435358,,0.11860235,
0.071989059,,0.104107807,,0.109316907,,0.075401107,
0.055568948,,0.068727634,,0.042077209,,0.089498938,
0.049448169,,0.113941546,,0.068319634,,0.095443939,
0.063608937,,0.091797663,,0.083730561,,0.18475603,
0.051911366,,0.137247173,,0.098815718,,0.091258708,
0.059775407,,0.173631901,,0.070634853,,0.108375898,
0.050973681,,0.068125781,,0.064500124,,0.083514417,
0.045211316,,0.070791442,,0.115493871,,0.143066524,
0.077683112,,0.100272183,,0.138160824,,0.10358618,
0.096749064,,0.14756983,,0.091183768,,0.1135205,
0.129573112,,0.215135819,,0.109872339,,0.120022026,
0.118033965,,0.15442508,,0.08225151,,0.086791559,
0.056125578,,0.128116197,,0.055334674,,0.08937619,
0.084549732,,0.07298045,,0.094369946,,0.137381339,
0.070407278,,0.094343321,,0.022728497,,0.089045513,
0.04217931,,0.049610761,,0.057170549,,0.0739212,
0.058340185,,0.079572788,,0.06422217,,0.087034681,
0.05959621,,0.097001079,,0.067085387,,0.091745956,
0.122220962,,0.193873554,,0.105686718,,0.13785737,
0.046985475,,0.069218655,,0.05787022,,0.040070699,
0.057057384,,0.064295839,,0.046520322,,0.086934868,
0.0428279,,0.083356269,,0.064062977,,0.077149193,
0.041391601,,0.075695627,,0.04471553,,0.070715098,
0.038184004,,0.08597008,,0.051149705,,0.107035964,
0.070972018,,0.126878289,,0.03050518,,0.129848869,
0.036313314,,0.059343562,,0.095282241,,0.092299369,
0.148358998,,0.175790662,,0.113389382,,0.113383495,
0.057835638,,0.153480119,,0.046535593,,0.075511661,
0.042170708,,0.08990071,,0.05966981,,0.105948229,
0.081079496,,0.163064951,,0.037164398,,0.155201521,
0.085421879,,0.142990624,,0.126196792,,0.177654239,
0.055728344,,0.10540235,,0.073930715,,0.048718785,
0.083955232,,0.136509245,,0.090620796,,0.101917851,
0.064724433,,0.143969206,,0.028928385,,0.057017895,
0.038704963,,0.044831293,,0.088121426,,0.106519442,
0.06599446,,0.167840859,,0.085214769,,0.094368133,
0.084725839,,0.079605628,,0.076238436,,0.183417791,
0.059104017,,0.09596281,,0.057023379,,0.068962152,
0.075258092,,0.130857868,,0.044041395,,0.064672096,
0.05379133,,0.063402832,,0.050687364,,0.103419028,
0.118866071,,0.15829624,,0.076840867,,0.131590488,
0.063993648,,0.0853715,,0.058352645,,0.095021218,
0.046707254,,0.100740785,,0.072497081,,0.055854826,
0.066146089,,0.165390265,,0.04462674,,0.060285821,
0.03235691,,0.071307119,,0.042101944,,0.043513251,
0.054979377,,0.106063808,,0.049423766,,0.092150094,
0.061582954,,0.132458526,,0.092526943,,0.062362171,
0.040237114,,0.064767928,,0.073081082,,0.11312703,
0.045984751,,0.11504526,,0.016702805,,0.078615353,
0.049342199,,0.047422046,,0.087127036,,0.103392388,
0.047527821,,0.0820037,,0.065806464,,0.075460349,
0.049516673,,0.047196642,,0.076617659,,0.136496084,
0.102673983,,0.21374553,,0.079812801,,0.115003986,
0.040746672,,0.105009586,,0.069618423,,0.122574049,
0.056183908,,0.149071104,,0.044150175,,0.080041488,
0.285986373,,0.377534857,,0.225162008,,0.29363441,
0.045463695,,0.092474094,,0.041765984,,0.040305934,
0.092973251,,0.116224683,,0.098761173,,0.099074247,
0.085679967,,0.087113375,,0.098410779,,0.104828282,
0.072578164,,0.084080567,,0.098271356,,0.077114043,
0.087385071,,0.09549013,,0.103141926,,0.113227949,
0.063894951,,0.066823236,,0.123341285,,0.050847116,
0.03852793,,0.086686819,,0.057566293,,0.090055467,
0.056367089,,0.055149597,,0.098590731,,0.108184888,
0.058775588,,0.136890695,,0.058863502,,0.079016048,
0.051844903,,0.109986231,,0.099741924,,0.134522047,
0.054081367,,0.075967241,,0.082775239,,0.101540395,
0.080859221,,0.162415365,,0.02344067,,0.098831364,
0.047560146,,0.070620723,,0.094292751,,0.124647868,
0.038146015,,0.134816709,,0.027113745,,0.061875323,
0.074549537,,0.115120391,,0.051487321,,0.125256513,
0.085431129,,0.182855634,,0.109441006,,0.10228583,
0.112600392,,0.162783001,,0.186944049,,0.164697933,
0.079035507,,0.132199672,,0.031592002,,0.101161278,
0.063055785,,0.11121027,,0.091686511,,0.110998783,
0.087830431,,0.124668724,,0.045111289,,0.13498622,
0.075972012,,0.088208475,,0.081677177,,0.168178805,
0.082772641,,0.100707932,,0.079370871,,0.104180653,
0.044035444,,0.05719298,,0.073102714,,0.087163269,
0.030021508,,0.067469371,,0.057385627,,0.128933132,
0.037268521,,0.072319491,,0.059472027,,0.12278012,
0.042254056,,0.070709401,,0.063880237,,0.078951334,
0.069775567,,0.118639714,,0.087835177,,0.040747573,
0.092391803,,0.105403277,,0.151430653,,0.147602686,
0.080036705,,0.122721839,,0.105417645,,0.137775508,
0.059392437,,0.112011698,,0.099391684,,0.044199873,
